,pitch (deg),pitch,gamma,aoa,cl,dcl,ddcl,dddcl,cd,dcd,ddcd,dddcd
32,0.893973493373,0.0156027808849,0.708238672552,0.723841453437,1.29590887717,-0.86995589414,79.7050930155,0.0,1.1099161779,2.30429659102,-46.9102052264,0.0
33,0.893973493373,0.0156027808849,0.860274054999,0.875876835884,1.22745192198,-1.29863684951,-8.74068810011,0.0,1.42654524874,1.86821951531,-15.9081328479,0.0
34,0.906476619155,0.0158210015966,0.707444006012,0.723265007608,1.29642360221,-0.915901562573,79.7050930155,0.0,1.10858008185,2.33133778317,-46.9102052264,0.0
35,0.906476619155,0.0158210015966,0.858789510809,0.874610512405,1.22908940814,-1.28756831094,-8.74068810011,0.0,1.42416672356,1.88836435743,-15.9081328479,0.0
36,0.918979744936,0.0160392223083,0.706682205973,0.722721428281,1.29693324294,-0.959227603371,79.7050930155,0.0,1.10730588435,2.35683720094,-46.9102052264,0.0
37,0.918979744936,0.0160392223083,0.857329943797,0.873369166106,1.23068099186,-1.27671809011,-8.74068810011,0.0,1.42181035271,1.90811185928,-15.9081328479,0.0
38,0.931482870718,0.01625744302,0.705943818545,0.722201261565,1.29744298425,-1.00068753989,79.7050930155,0.0,1.10607358975,2.38123832836,-46.9102052264,0.0
39,0.931482870718,0.01625744302,0.855891078355,0.872148521375,1.23223289937,-1.26604881524,-8.74068810011,0.0,1.41946937467,1.92753003781,-15.9081328479,0.0
40,0.943985996499,0.0164756637316,0.705257910507,0.721733574239,1.29791971013,-1.03796460171,79.7050930155,0.0,1.1049547844,2.40317763681,-46.9102052264,0.0
41,0.943985996499,0.0164756637316,0.854479813386,0.870955477117,1.23373713109,-1.2556207875,-8.74068810011,0.0,1.41715842457,1.94650914436,-15.9081328479,0.0
42,0.956489122281,0.0166938844433,0.704586309128,0.721280193572,1.29839849507,-1.07410134998,79.7050930155,0.0,1.10386040882,2.42444581696,-46.9102052264,0.0
43,0.956489122281,0.0166938844433,0.853087848927,0.86978173337,1.23520488722,-1.24536145949,-8.74068810011,0.0,1.41486276352,1.96518121582,-15.9081328479,0.0
44,0.968992248062,0.016912105155,0.703922749213,0.720834854368,1.29888473835,-1.10959715259,79.7050930155,0.0,1.10277605627,2.44533677038,-46.9102052264,0.0
45,0.968992248062,0.016912105155,0.851714732519,0.868626837674,1.23663732072,-1.23526687642,-8.74068810011,0.0,1.41258257518,1.98355344998,-15.9081328479,0.0
46,0.981495373843,0.0171303258667,0.703302626125,0.720432951991,1.29933712528,-1.14163081893,79.7050930155,0.0,1.10178948102,2.46419009336,-46.9102052264,0.0
47,0.981495373843,0.0171303258667,0.850365825168,0.867496151035,1.2380284332,-1.22538389718,-8.74068810011,0.0,1.41032962891,2.00154056324,-15.9081328479,0.0
48,0.993998499625,0.0173485465783,0.702679546344,0.720028092922,1.29980585714,-1.17390014868,79.7050930155,0.0,1.10078798676,2.48318211537,-46.9102052264,0.0
49,0.993998499625,0.0173485465783,0.849034807086,0.866383353665,1.2393866253,-1.21565728244,-8.74068810011,0.0,1.40809247017,2.01924309164,-15.9081328479,0.0
50,1.00650162541,0.01756676729,0.702080335456,0.719647102746,1.3002588863,-1.20426700616,79.7050930155,0.0,1.09983851418,2.50105444276,-46.9102052264,0.0
51,1.00650162541,0.01756676729,0.847720959284,0.865287726574,1.24071328619,-1.20608074777,-8.74068810011,0.0,1.40587058468,2.03667247295,-15.9081328479,0.0
52,1.01900475119,0.0177849880017,0.70149148807,0.719276476072,1.30071069408,-1.23380783966,79.7050930155,0.0,1.0989083348,2.51844061608,-46.9102052264,0.0
53,1.01900475119,0.0177849880017,0.846424553498,0.864209541499,1.242008584,-1.19665666832,-8.74068810011,0.0,1.40366542835,2.05382438435,-15.9081328479,0.0
54,1.03150787697,0.0180032087134,0.700909631062,0.718912839775,1.30116462115,-1.26279150451,79.7050930155,0.0,1.09798943688,2.53549886939,-46.9102052264,0.0
55,1.03150787697,0.0180032087134,0.845148400685,0.863151609398,1.24326967413,-1.18740961379,-8.74068810011,0.0,1.40148371925,2.07065410877,-15.9081328479,0.0
56,1.04401100275,0.018221429425,0.700348018673,0.718569448098,1.30160295257,-1.29016157008,79.7050930155,0.0,1.0971160019,2.55160744343,-46.9102052264,0.0
57,1.04401100275,0.018221429425,0.843887876511,0.862109305936,1.24450256736,-1.17829916432,-8.74068810011,0.0,1.39931682804,2.08723521071,-15.9081328479,0.0
58,1.05651412853,0.0184396501367,0.699782674634,0.718222324771,1.30205559977,-1.31782906717,79.7050930155,0.0,1.09622745322,2.56789106996,-46.9102052264,0.0
59,1.05651412853,0.0184396501367,0.842642600965,0.861082251101,1.24570813519,-1.16932199835,-8.74068810011,0.0,1.39716473274,2.10357373546,-15.9081328479,0.0
60,1.06901725431,0.0186578708484,0.699242791587,0.717900662436,1.30248361915,-1.34346719352,79.7050930155,0.0,1.09539903256,2.58298031612,-46.9102052264,0.0
61,1.06901725431,0.0186578708484,0.841412201301,0.86007007215,1.24688722086,-1.16047485783,-8.74068810011,0.0,1.39502739069,2.11967561269,-15.9081328479,0.0
62,1.0815203801,0.0188760915601,0.698693124881,0.717569216441,1.30293328403,-1.36988512731,79.7050930155,0.0,1.09454033739,2.59852851573,-46.9102052264,0.0
63,1.0815203801,0.0188760915601,0.840196311979,0.859072403539,1.24804064021,-1.15175454768,-8.74068810011,0.0,1.39290473985,2.13554665748,-15.9081328479,0.0
64,1.09402350588,0.0190943122718,0.698170596548,0.71726490882,1.30335384099,-1.3941399946,79.7050930155,0.0,1.09374741334,2.6128036487,-46.9102052264,0.0
